Controller Name:,New_Controller2095709328,,,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:21:22;659,,,,,,,,,,,,,,
Stop Time:,11/21/2023,16:23:47;139,,,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,,,
Data,11/21/2023,16:22:21;659,128.239822,71691,154.871872,85.267456,0.166332,0.166332,,,,,,,,
Data,11/21/2023,16:22:21;669,126.789192,71700,154.46582,85.267456,0.166332,0.166332,,,,,,,,
Data,11/21/2023,16:22:21;679,125.604286,71710,154.078415,85.275482,0.17254,0.17254,,,,,,,,
Data,11/21/2023,16:22:21;689,124.28756,71721,153.685349,85.275482,0.17254,0.17254,,,,,,,,
Data,11/21/2023,16:22:21;699,122.842163,71731,153.244812,85.275482,0.17254,0.17254,,,,,,,,
Data,11/21/2023,16:22:21;709,121.531303,71740,152.660568,85.275482,0.17254,0.17254,,,,,,,,
Data,11/21/2023,16:22:21;719,120.354614,71750,152.103165,85.275482,0.17254,0.17254,,,,,,,,
Data,11/21/2023,16:22:21;729,119.048813,71760,151.537613,85.275482,0.17254,0.17254,,,,,,,,
Data,11/21/2023,16:22:21;739,117.746902,71772,150.998016,85.275482,0.17254,0.17254,,,,,,,,
Data,11/21/2023,16:22:21;749,116.191658,71780,150.450546,85.275482,0.17254,0.17254,,,,,,,,
Data,11/21/2023,16:22:21;759,115.158707,71790,149.928253,85.275482,0.17254,0.17254,,,,,,,,
Data,11/21/2023,16:22:21;769,113.872284,71800,149.398285,85.275482,0.17254,0.17254,,,,,,,,
Data,11/21/2023,16:22:21;779,112.590561,71810,148.811966,85.280792,0.177848,0.177848,,,,,,,,
Data,11/21/2023,16:22:21;789,111.316055,71822,148.048004,85.280792,0.177848,0.177848,,,,,,,,
Data,11/21/2023,16:22:21;799,109.795441,71830,147.319122,85.280792,0.177848,0.177848,,,,,,,,
Data,11/21/2023,16:22:21;809,108.786369,71840,146.579605,85.280792,0.177848,0.177848,,,,,,,,
Data,11/21/2023,16:22:21;819,107.533127,71850,145.852188,85.280792,0.177848,0.177848,,,,,,,,
Data,11/21/2023,16:22:21;829,106.287849,71860,145.158173,85.280792,0.177848,0.177848,,,,,,,,
Data,11/21/2023,16:22:21;839,105.050003,71873,144.475174,85.280792,0.177848,0.177848,,,,,,,,
Data,11/21/2023,16:22:21;849,103.454926,71880,143.782196,85.280792,0.177848,0.177848,,,,,,,,
Data,11/21/2023,16:22:21;859,102.603333,71890,143.070053,85.280792,0.177848,0.177848,,,,,,,,
Data,11/21/2023,16:22:21;869,101.393402,71900,142.240707,85.280792,0.177848,0.177848,,,,,,,,
Data,11/21/2023,16:22:21;879,100.194611,71911,141.449463,85.279022,0.179181,0.179181,,,,,,,,
Data,11/21/2023,16:22:21;889,98.887703,71923,140.646622,85.279022,0.179181,0.179181,,,,,,,,
Data,11/21/2023,16:22:21;899,97.477776,71930,139.856934,85.279022,0.179181,0.179181,,,,,,,,
Data,11/21/2023,16:22:21;909,96.662491,71941,139.103531,85.279022,0.179181,0.179181,,,,,,,,
Data,11/21/2023,16:22:21;919,95.393372,71951,138.362076,85.279022,0.179181,0.179181,,,,,,,,
Data,11/21/2023,16:22:21;929,94.252937,71960,137.609802,85.279022,0.179181,0.179181,,,,,,,,
Data,11/21/2023,16:22:21;939,93.236938,71973,136.872726,85.279022,0.179181,0.179181,,,,,,,,
Data,11/21/2023,16:22:21;949,91.788345,71980,136.084381,85.279022,0.179181,0.179181,,,,,,,,
Data,11/21/2023,16:22:21;959,91.017578,71990,135.332245,85.279022,0.179181,0.179181,,,,,,,,
Data,11/21/2023,16:22:21;969,89.928925,72000,134.569107,85.279022,0.179181,0.179181,,,,,,,,
Data,11/21/2023,16:22:21;979,88.854492,72011,133.841019,85.285767,0.181121,0.181121,,,,,,,,
Data,11/21/2023,16:22:21;989,87.689087,72021,133.102295,85.285767,0.181121,0.181121,,,,,,,,
Data,11/21/2023,16:22:21;999,86.644943,72031,132.397491,85.285767,0.181121,0.181121,,,,,,,,
Data,11/21/2023,16:22:22;009,85.617874,72040,131.682373,85.285767,0.181121,0.181121,,,,,,,,
Data,11/21/2023,16:22:22;019,84.705002,72051,130.97612,85.285767,0.181121,0.181121,,,,,,,,
Data,11/21/2023,16:22:22;029,83.608109,72060,130.209351,85.285767,0.181121,0.181121,,,,,,,,
Data,11/21/2023,16:22:22;039,82.726166,72073,129.477783,85.285767,0.181121,0.181121,,,,,,,,
Data,11/21/2023,16:22:22;049,81.47538,72080,128.735519,85.285767,0.181121,0.181121,,,,,,,,
Data,11/21/2023,16:22:22;059,80.813721,72090,128.005402,85.285767,0.181121,0.181121,,,,,,,,
Data,11/21/2023,16:22:22;069,79.883926,72100,127.30883,85.285767,0.181121,0.181121,,,,,,,,
Data,11/21/2023,16:22:22;079,78.971924,72110,126.623306,85.290985,0.184485,0.184485,,,,,,,,
Data,11/21/2023,16:22:22;089,78.077316,72123,125.927757,85.290985,0.184485,0.184485,,,,,,,,
Data,11/21/2023,16:22:22;099,76.942558,72130,125.187683,85.290985,0.184485,0.184485,,,,,,,,
Data,11/21/2023,16:22:22;109,76.345215,72140,124.276604,85.290985,0.184485,0.184485,,,,,,,,
Data,11/21/2023,16:22:22;119,75.506912,72150,123.407379,85.290985,0.184485,0.184485,,,,,,,,
Data,11/21/2023,16:22:22;129,74.688652,72160,122.551956,85.290985,0.184485,0.184485,,,,,,,,
Data,11/21/2023,16:22:22;139,73.889404,72171,121.684006,85.290985,0.184485,0.184485,,,,,,,,
Data,11/21/2023,16:22:22;149,73.034271,72180,120.855927,85.290985,0.184485,0.184485,,,,,,,,
Data,11/21/2023,16:22:22;159,72.352249,72190,120.015762,85.290985,0.184485,0.184485,,,,,,,,
Data,11/21/2023,16:22:22;169,71.613647,72201,119.214165,85.290985,0.184485,0.184485,,,,,,,,
Data,11/21/2023,16:22:22;179,70.826111,72210,118.331367,85.287384,0.184461,0.184461,,,,,,,,
Data,11/21/2023,16:22:22;189,70.200134,72222,117.315475,85.287384,0.184461,0.184461,,,,,,,,
Data,11/21/2023,16:22:22;199,69.392662,72230,116.346237,85.287384,0.184461,0.184461,,,,,,,,
Data,11/21/2023,16:22:22;209,68.871025,72240,115.362793,85.287384,0.184461,0.184461,,,,,,,,
Data,11/21/2023,16:22:22;219,68.239197,72251,114.424538,85.287384,0.184461,0.184461,,,,,,,,
Data,11/21/2023,16:22:22;229,67.569275,72260,113.501175,85.287384,0.184461,0.184461,,,,,,,,
Data,11/21/2023,16:22:22;239,67.041077,72271,112.564308,85.287384,0.184461,0.184461,,,,,,,,
Data,11/21/2023,16:22:22;249,66.420181,72280,111.670464,85.287384,0.184461,0.184461,,,,,,,,
Data,11/21/2023,16:22:22;259,65.932884,72290,110.842834,85.287384,0.184461,0.184461,,,,,,,,
Data,11/21/2023,16:22:22;269,65.412415,72300,110.216644,85.287384,0.184461,0.184461,,,,,,,,
Data,11/21/2023,16:22:22;279,64.915298,72310,109.581291,85.286102,0.184418,0.184418,,,,,,,,
Data,11/21/2023,16:22:22;289,64.441299,72322,108.956345,85.286102,0.184418,0.184418,,,,,,,,
Data,11/21/2023,16:22:22;299,63.903244,72330,108.3601,85.286102,0.184418,0.184418,,,,,,,,
Data,11/21/2023,16:22:22;309,63.562958,72341,107.773331,85.286102,0.184418,0.184418,,,,,,,,
Data,11/21/2023,16:22:22;319,63.120071,72352,107.177963,85.286102,0.184418,0.184418,,,,,,,,
Data,11/21/2023,16:22:22;329,62.706238,72360,106.609955,85.286102,0.184418,0.184418,,,,,,,,
Data,11/21/2023,16:22:22;339,62.423027,72372,105.93837,85.286102,0.184418,0.184418,,,,,,,,
Data,11/21/2023,16:22:22;349,62.027458,72381,105.101265,85.286102,0.184418,0.184418,,,,,,,,
Data,11/21/2023,16:22:22;359,61.753471,72390,104.251915,85.286102,0.184418,0.184418,,,,,,,,
Data,11/21/2023,16:22:22;369,61.499123,72400,103.441574,85.286102,0.184418,0.184418,,,,,,,,
Data,11/21/2023,16:22:22;379,61.239761,72410,102.619377,85.29483,0.187312,0.187312,,,,,,,,
Data,11/21/2023,16:22:22;389,61.004639,72423,101.834946,85.29483,0.187312,0.187312,,,,,,,,
Data,11/21/2023,16:22:22;399,60.735954,72430,101.03904,85.29483,0.187312,0.187312,,,,,,,,
Data,11/21/2023,16:22:22;409,60.608368,72440,100.279709,85.29483,0.187312,0.187312,,,,,,,,
Data,11/21/2023,16:22:22;419,60.447044,72450,99.476242,85.29483,0.187312,0.187312,,,,,,,,
Data,11/21/2023,16:22:22;429,60.310661,72460,98.641655,85.29483,0.187312,0.187312,,,,,,,,
Data,11/21/2023,16:22:22;439,60.198822,72472,97.820313,85.29483,0.187312,0.187312,,,,,,,,
Data,11/21/2023,16:22:22;449,60.097397,72480,96.986946,85.29483,0.187312,0.187312,,,,,,,,
Data,11/21/2023,16:22:22;459,60.049698,72490,96.191872,85.29483,0.187312,0.187312,,,,,,,,
Data,11/21/2023,16:22:22;469,60.012421,72500,95.38517,85.29483,0.187312,0.187312,,,,,,,,
Data,11/21/2023,16:22:22;479,60,72510,94.615532,85.297882,0.184422,0.184422,,,,,,,,
Data,11/21/2023,16:22:22;489,60.012459,72523,93.858101,85.297882,0.184422,0.184422,,,,,,,,
Data,11/21/2023,16:22:22;499,60.065826,72530,93.209068,85.297882,0.184422,0.184422,,,,,,,,
Data,11/21/2023,16:22:22;509,60.111916,72541,92.868607,85.297882,0.184422,0.184422,,,,,,,,
Data,11/21/2023,16:22:22;519,60.208984,72550,92.533546,85.297882,0.184422,0.184422,,,,,,,,
Data,11/21/2023,16:22:22;529,60.310745,72560,92.193573,85.297882,0.184422,0.184422,,,,,,,,
Data,11/21/2023,16:22:22;539,60.447258,72573,91.869217,85.297882,0.184422,0.184422,,,,,,,,
Data,11/21/2023,16:22:22;549,60.661728,72580,91.540123,85.297882,0.184422,0.184422,,,,,,,,
Data,11/21/2023,16:22:22;559,60.79451,72591,91.226158,85.297882,0.184422,0.184422,,,,,,,,
Data,11/21/2023,16:22:22;569,61.027451,72600,90.9076,85.297882,0.184422,0.184422,,,,,,,,
Data,11/21/2023,16:22:22;579,61.239922,72611,90.549889,85.300934,0.182903,0.182903,,,,,,,,
Data,11/21/2023,16:22:22;589,61.526909,72620,90.128815,85.300934,0.182903,0.182903,,,,,,,,
Data,11/21/2023,16:22:22;599,61.783478,72631,89.701576,85.300934,0.182903,0.182903,,,,,,,,
Data,11/21/2023,16:22:22;609,62.123436,72640,89.293961,85.300934,0.182903,0.182903,,,,,,,,
Data,11/21/2023,16:22:22;619,62.423523,72652,88.892822,85.300934,0.182903,0.182903,,,,,,,,
Data,11/21/2023,16:22:22;629,62.853683,72661,88.498047,85.300934,0.182903,0.182903,,,,,,,,
Data,11/21/2023,16:22:22;639,63.199326,72672,88.097496,85.300934,0.182903,0.182903,,,,,,,,
Data,11/21/2023,16:22:22;649,63.647141,72680,87.71534,85.300934,0.182903,0.182903,,,,,,,,
Data,11/21/2023,16:22:22;659,63.99086,72690,87.388657,85.300934,0.182903,0.182903,,,,,,,,
Data,11/21/2023,16:22:22;669,64.441971,72700,87.202843,85.300934,0.182903,0.182903,,,,,,,,
Data,11/21/2023,16:22:22;679,64.916008,72710,87.014313,85.305389,0.181058,0.181058,,,,,,,,
Data,11/21/2023,16:22:22;689,65.413147,72722,86.834442,85.305389,0.181058,0.181058,,,,,,,,
Data,11/21/2023,16:22:22;699,66.040421,72730,86.651932,85.305389,0.181058,0.181058,,,,,,,,
Data,11/21/2023,16:22:22;709,66.476509,72741,86.477806,85.305389,0.181058,0.181058,,,,,,,,
Data,11/21/2023,16:22:22;719,67.099457,72750,86.301147,85.305389,0.181058,0.181058,,,,,,,,
Data,11/21/2023,16:22:22;729,67.630165,72760,86.132599,85.305389,0.181058,0.181058,,,,,,,,
Data,11/21/2023,16:22:22;739,68.240097,72773,85.922363,85.305389,0.181058,0.181058,,,,,,,,
Data,11/21/2023,16:22:22;749,69.066025,72780,85.616173,85.305389,0.181058,0.181058,,,,,,,,
Data,11/21/2023,16:22:22;759,69.525528,72790,85.324051,85.305389,0.181058,0.181058,,,,,,,,
Data,11/21/2023,16:22:22;769,70.201126,72800,85.027641,85.305389,0.181058,0.181058,,,,,,,,
Data,11/21/2023,16:22:22;779,70.897995,72810,84.736092,85.317413,0.18053,0.18053,,,,,,,,
Data,11/21/2023,16:22:22;789,71.614716,72821,84.457932,85.317413,0.18053,0.18053,,,,,,,,
Data,11/21/2023,16:22:22;799,72.427963,72830,84.184189,85.317413,0.18053,0.18053,,,,,,,,
Data,11/21/2023,16:22:22;809,73.111832,72840,83.906448,85.317413,0.18053,0.18053,,,,,,,,
Data,11/21/2023,16:22:22;819,73.890541,72850,83.863045,85.317413,0.18053,0.18053,,,,,,,,
Data,11/21/2023,16:22:22;829,74.689835,72861,84.234901,85.317413,0.18053,0.18053,,,,,,,,
Data,11/21/2023,16:22:22;839,75.591354,72872,84.600868,85.317413,0.18053,0.18053,,,,,,,,
Data,11/21/2023,16:22:22;849,76.516266,72880,84.972191,85.317413,0.18053,0.18053,,,,,,,,
Data,11/21/2023,16:22:22;859,77.202454,72890,85.326454,85.317413,0.18053,0.18053,,,,,,,,
Data,11/21/2023,16:22:22;869,78.078613,72900,85.685905,85.317413,0.18053,0.18053,,,,,,,,
Data,11/21/2023,16:22:22;879,78.973236,72910,86.028839,85.315643,0.183048,0.183048,,,,,,,,
Data,11/21/2023,16:22:22;889,79.885262,72921,86.366325,85.315643,0.183048,0.183048,,,,,,,,
Data,11/21/2023,16:22:22;899,80.908661,72930,86.552673,85.315643,0.183048,0.183048,,,,,,,,
Data,11/21/2023,16:22:22;909,81.762375,72940,86.408722,85.315643,0.183048,0.183048,,,,,,,,
Data,11/21/2023,16:22:22;919,82.727585,72950,86.26265,85.315643,0.183048,0.183048,,,,,,,,
Data,11/21/2023,16:22:22;929,83.708809,72960,86.123291,85.315643,0.183048,0.183048,,,,,,,,
Data,11/21/2023,16:22:22;939,84.706467,72971,85.986145,85.315643,0.183048,0.183048,,,,,,,,
Data,11/21/2023,16:22:22;949,85.822876,72980,85.847,85.315643,0.183048,0.183048,,,,,,,,
Data,11/21/2023,16:22:22;959,86.750519,72990,85.714241,85.315643,0.183048,0.183048,,,,,,,,
Data,11/21/2023,16:22:22;969,87.795349,73000,85.579544,85.315643,0.183048,0.183048,,,,,,,,
Data,11/21/2023,16:22:22;979,88.856049,73010,85.718369,85.313782,0.183023,0.183023,,,,,,,,
Data,11/21/2023,16:22:22;989,89.930496,73021,86.419067,85.313782,0.183023,0.183023,,,,,,,,
Data,11/21/2023,16:22:22;999,91.12925,73030,87.087593,85.313782,0.183023,0.183023,,,,,,,,
Data,11/21/2023,16:22:23;009,92.121689,73040,87.765892,85.313782,0.183023,0.183023,,,,,,,,
Data,11/21/2023,16:22:23;019,93.238571,73051,88.413033,85.313782,0.183023,0.183023,,,,,,,,
Data,11/21/2023,16:22:23;029,94.481674,73060,89.069641,85.313782,0.183023,0.183023,,,,,,,,
Data,11/21/2023,16:22:23;039,95.509293,73072,89.696091,85.313782,0.183023,0.183023,,,,,,,,
Data,11/21/2023,16:22:23;049,96.896393,73080,90.331696,85.313782,0.183023,0.183023,,,,,,,,
Data,11/21/2023,16:22:23;059,97.829956,73090,90.820808,85.313782,0.183023,0.183023,,,,,,,,
Data,11/21/2023,16:22:23;069,99.007164,73100,91.04274,85.313782,0.183023,0.183023,,,,,,,,
Data,11/21/2023,16:22:23;079,100.19635,73110,91.261154,85.323334,0.184335,0.184335,,,,,,,,
Data,11/21/2023,16:22:23;089,101.395157,73121,91.482758,85.323334,0.184335,0.184335,,,,,,,,
Data,11/21/2023,16:22:23;099,102.726051,73131,91.694183,85.323334,0.184335,0.184335,,,,,,,,
Data,11/21/2023,16:22:23;109,103.945694,73141,91.908699,85.323334,0.184335,0.184335,,,,,,,,
Data,11/21/2023,16:22:23;119,105.175591,73151,92.113365,85.323334,0.184335,0.184335,,,,,,,,
Data,11/21/2023,16:22:23;129,106.413315,73161,92.321022,85.323334,0.184335,0.184335,,,,,,,,
Data,11/21/2023,16:22:23;139,107.660416,73172,92.57933,85.323334,0.184335,0.184335,,,,,,,,
Data,11/21/2023,16:22:23;149,109.039772,73180,92.967445,85.323334,0.184335,0.184335,,,,,,,,
Data,11/21/2023,16:22:23;159,110.050018,73191,93.337723,85.323334,0.184335,0.184335,,,,,,,,
Data,11/21/2023,16:22:23;169,111.445572,73200,93.713409,85.323334,0.184335,0.184335,,,,,,,,
Data,11/21/2023,16:22:23;179,112.592415,73210,94.071854,85.325165,0.188385,0.188385,,,,,,,,
Data,11/21/2023,16:22:23;189,113.873108,73221,94.435532,85.325165,0.188385,0.188385,,,,,,,,
Data,11/21/2023,16:22:23;199,115.289001,73231,94.793266,85.325165,0.188385,0.188385,,,,,,,,
Data,11/21/2023,16:22:23;209,116.582245,73241,95.13456,85.325165,0.188385,0.188385,,,,,,,,
Data,11/21/2023,16:22:23;219,117.879211,73250,95.5737,85.325165,0.188385,0.188385,,,,,,,,
Data,11/21/2023,16:22:23;229,119.050705,73260,96.141472,85.325165,0.188385,0.188385,,,,,,,,
Data,11/21/2023,16:22:23;239,120.355453,73271,96.73629,85.325165,0.188385,0.188385,,,,,,,,
Data,11/21/2023,16:22:23;249,121.795151,73280,97.30378,85.325165,0.188385,0.188385,,,,,,,,
Data,11/21/2023,16:22:23;259,122.975838,73290,97.879578,85.325165,0.188385,0.188385,,,,,,,,
Data,11/21/2023,16:22:23;269,124.289467,73300,98.428925,85.325165,0.188385,0.188385,,,,,,,,
Data,11/21/2023,16:22:23;279,125.606194,73311,98.98629,85.326111,0.194774,0.194774,,,,,,,,
Data,11/21/2023,16:22:23;289,127.05468,73322,99.518066,85.326111,0.194774,0.194774,,,,,,,,
Data,11/21/2023,16:22:23;299,128.505493,73330,100.127792,85.326111,0.194774,0.194774,,,,,,,,
Data,11/21/2023,16:22:23;309,129.561737,73340,100.854141,85.326111,0.194774,0.194774,,,,,,,,
Data,11/21/2023,16:22:23;319,130.879776,73350,101.613266,85.326111,0.194774,0.194774,,,,,,,,
Data,11/21/2023,16:22:23;329,132.199631,73360,102.31604,85.326111,0.194774,0.194774,,,,,,,,
Data,11/21/2023,16:22:23;339,133.517624,73372,103.029099,85.326111,0.194774,0.194774,,,,,,,,
Data,11/21/2023,16:22:23;349,135.098602,73380,103.709404,85.326111,0.194774,0.194774,,,,,,,,
Data,11/21/2023,16:22:23;359,136.150482,73390,104.399658,85.326111,0.194774,0.194774,,,,,,,,
Data,11/21/2023,16:22:23;369,137.463333,73400,105.078621,85.326111,0.194774,0.194774,,,,,,,,
Data,11/21/2023,16:22:23;379,138.774597,73410,105.733444,85.323059,0.201819,0.201819,,,,,,,,
Data,11/21/2023,16:22:23;389,140.081665,73422,106.392143,85.323059,0.201819,0.201819,,,,,,,,
Data,11/21/2023,16:22:23;399,141.645401,73430,107.060463,85.323059,0.201819,0.201819,,,,,,,,
Data,11/21/2023,16:22:23;409,142.685684,73440,107.698097,85.323059,0.201819,0.201819,,,,,,,,
Data,11/21/2023,16:22:23;419,143.980637,73450,108.345047,85.323059,0.201819,0.201819,,,,,,,,
Data,11/21/2023,16:22:23;429,145.270615,73460,108.981415,85.323059,0.201819,0.201819,,,,,,,,
Data,11/21/2023,16:22:23;439,146.555191,73470,109.588554,85.323059,0.201819,0.201819,,,,,,,,
Data,11/21/2023,16:22:23;449,147.8349,73480,110.204575,85.323059,0.201819,0.201819,,,,,,,,
Data,11/21/2023,16:22:23;459,149.108276,73491,110.861031,85.323059,0.201819,0.201819,,,,,,,,
Data,11/21/2023,16:22:23;469,150.499481,73500,111.646683,85.323059,0.201819,0.201819,,,,,,,,
Data,11/21/2023,16:22:23;479,151.632156,73510,112.443825,85.327759,0.210823,0.210823,,,,,,,,
Data,11/21/2023,16:22:23;489,152.882797,73521,113.204353,85.327759,0.210823,0.210823,,,,,,,,
Data,11/21/2023,16:22:23;499,154.250595,73530,113.975998,85.327759,0.210823,0.210823,,,,,,,,
Data,11/21/2023,16:22:23;509,155.360245,73540,114.712204,85.327759,0.210823,0.210823,,,,,,,,
Data,11/21/2023,16:22:23;519,156.585175,73550,115.459175,85.327759,0.210823,0.210823,,,,,,,,
Data,11/21/2023,16:22:23;529,157.801651,73560,116.171829,85.327759,0.210823,0.210823,,,,,,,,
Data,11/21/2023,16:22:23;539,159.007263,73572,116.88932,85.327759,0.210823,0.210823,,,,,,,,
Data,11/21/2023,16:22:23;549,160.440369,73580,117.583168,85.327759,0.210823,0.210823,,,,,,,,
Data,11/21/2023,16:22:23;559,161.388123,73590,118.245155,85.327759,0.210823,0.210823,,,,,,,,
Data,11/21/2023,16:22:23;569,162.560608,73600,118.896606,85.327759,0.210823,0.210823,,,,,,,,
Data,11/21/2023,16:22:23;579,163.723419,73610,119.55761,85.329559,0.214731,0.214731,,,,,,,,
Data,11/21/2023,16:22:23;589,164.874237,73622,120.188248,85.329559,0.214731,0.214731,,,,,,,,
Data,11/21/2023,16:22:23;599,166.237717,73630,120.82811,85.329559,0.214731,0.214731,,,,,,,,
Data,11/21/2023,16:22:23;609,167.136444,73640,121.457504,85.329559,0.214731,0.214731,,,,,,,,
Data,11/21/2023,16:22:23;619,168.247971,73651,122.078438,85.329559,0.214731,0.214731,,,,,,,,
Data,11/21/2023,16:22:23;629,169.455383,73660,122.73111,85.329559,0.214731,0.214731,,,,,,,,
Data,11/21/2023,16:22:23;639,170.431625,73671,123.37339,85.329559,0.214731,0.214731,,,,,,,,
Data,11/21/2023,16:22:23;649,171.606934,73680,124.02507,85.329559,0.214731,0.214731,,,,,,,,
Data,11/21/2023,16:22:23;659,172.556061,73690,124.646812,85.329559,0.214731,0.214731,,,,,,,,
Data,11/21/2023,16:22:23;669,173.595795,73700,125.277657,85.329559,0.214731,0.214731,,,,,,,,
Data,11/21/2023,16:22:23;679,174.620056,73711,125.879517,85.322876,0.219178,0.219178,,,,,,,,
Data,11/21/2023,16:22:23;689,175.728821,73721,126.490181,85.322876,0.219178,0.219178,,,,,,,,
Data,11/21/2023,16:22:23;699,176.720184,73730,127.079437,85.322876,0.219178,0.219178,,,,,,,,
Data,11/21/2023,16:22:23;709,177.5979,73740,127.691193,85.322876,0.219178,0.219178,,,,,,,,
Data,11/21/2023,16:22:23;719,178.555847,73750,128.274811,85.322876,0.219178,0.219178,,,,,,,,
Data,11/21/2023,16:22:23;729,179.498108,73760,128.867004,85.322876,0.219178,0.219178,,,,,,,,
Data,11/21/2023,16:22:23;739,180.422745,73771,129.431992,85.322876,0.219178,0.219178,,,,,,,,
Data,11/21/2023,16:22:23;749,181.418701,73780,129.988007,85.322876,0.219178,0.219178,,,,,,,,
Data,11/21/2023,16:22:23;759,182.216492,73790,130.552155,85.322876,0.219178,0.219178,,,,,,,,
Data,11/21/2023,16:22:23;769,183.085709,73800,131.090393,85.322876,0.219178,0.219178,,,,,,,,
Data,11/21/2023,16:22:23;779,183.936752,73810,131.660156,85.325195,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;789,184.767944,73821,132.270874,85.325195,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;799,185.66011,73830,132.853546,85.325195,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;809,186.37233,73840,133.426956,85.325195,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;819,187.143692,73850,134.008774,85.325195,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;829,187.895996,73861,134.563858,85.325195,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;839,188.699387,73874,135.110123,85.325195,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;849,189.616211,73880,135.664383,85.325195,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;859,190.027206,73890,136.179764,85.325195,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;869,190.695099,73900,136.674622,85.325195,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;879,191.341965,73910,137.161316,85.334595,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;889,191.96701,73921,137.625656,85.334595,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;899,192.628326,73930,138.096786,85.334595,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;909,193.149841,73940,138.546265,85.334595,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;919,193.707718,73950,139.002335,85.334595,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;929,194.242981,73960,139.437454,85.334595,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;939,194.755814,73972,139.865814,85.334595,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;949,195.340363,73980,140.300797,85.334595,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;959,195.711884,73990,140.715805,85.334595,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;969,196.154785,74000,141.136871,85.334595,0.223171,0.223171,,,,,,,,
Data,11/21/2023,16:22:23;979,196.574188,74010,141.538589,85.336273,0.2277,0.2277,,,,,,,,
Data,11/21/2023,16:22:23;989,196.970276,74021,141.946182,85.336273,0.2277,0.2277,,,,,,,,
Data,11/21/2023,16:22:23;999,197.378281,74030,142.335052,85.336273,0.2277,0.2277,,,,,,,,
Data,11/21/2023,16:22:24;009,197.690308,74040,142.729599,85.336273,0.2277,0.2277,,,,,,,,
Data,11/21/2023,16:22:24;019,198.014587,74050,143.161804,85.336273,0.2277,0.2277,,,,,,,,
Data,11/21/2023,16:22:24;029,198.314423,74060,143.653503,85.336273,0.2277,0.2277,,,,,,,,
Data,11/21/2023,16:22:24;039,198.590027,74071,144.13739,85.336273,0.2277,0.2277,,,,,,,,
Data,11/21/2023,16:22:24;049,198.865128,74080,144.628326,85.336273,0.2277,0.2277,,,,,,,,
