Controller Name:,New_Controller2095709328,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:01:29;739,,,,,,,,,,,,
Stop Time:,11/21/2023,16:07:33;819,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,
Data,11/21/2023,16:04:43;519,70,0,79.467308,84.985931,0.244643,0.244643,,,,,,
Data,11/21/2023,16:04:43;529,70,0,79.360664,84.985931,0.244643,0.244643,,,,,,
Data,11/21/2023,16:04:43;539,70,0,79.258911,84.985931,0.244643,0.244643,,,,,,
Data,11/21/2023,16:04:43;549,70,0,79.149483,84.985931,0.244643,0.244643,,,,,,
Data,11/21/2023,16:04:43;559,70,0,79.188766,84.985931,0.244643,0.244643,,,,,,
Data,11/21/2023,16:04:43;569,70,0,79.271004,84.985931,0.244643,0.244643,,,,,,
Data,11/21/2023,16:04:43;579,70,0,79.349472,84.985931,0.244643,0.244643,,,,,,
Data,11/21/2023,16:04:43;589,70,0,79.429085,84.985931,0.244643,0.244643,,,,,,
Data,11/21/2023,16:04:43;599,70,0,79.5168,84.991699,0.247204,0.247204,,,,,,
Data,11/21/2023,16:04:43;609,70,0,79.582108,84.991699,0.247204,0.247204,,,,,,
Data,11/21/2023,16:04:43;619,70,0,79.655632,84.991699,0.247204,0.247204,,,,,,
Data,11/21/2023,16:04:43;629,70,0,79.730232,84.991699,0.247204,0.247204,,,,,,
Data,11/21/2023,16:04:43;639,70,0,79.493866,84.991699,0.247204,0.247204,,,,,,
Data,11/21/2023,16:04:43;649,70,0,79.119019,84.991699,0.247204,0.247204,,,,,,
Data,11/21/2023,16:04:43;659,70,0,78.80291,84.991699,0.247204,0.247204,,,,,,
Data,11/21/2023,16:04:43;669,70,0,78.460625,84.991699,0.247204,0.247204,,,,,,
Data,11/21/2023,16:04:43;679,70,0,78.134048,84.991699,0.247204,0.247204,,,,,,
Data,11/21/2023,16:04:43;689,70,0,77.802704,84.991699,0.247204,0.247204,,,,,,
Data,11/21/2023,16:04:43;699,70,0,77.466988,85.017761,0.247822,0.247822,,,,,,
Data,11/21/2023,16:04:43;709,70,0,77.165825,85.017761,0.247822,0.247822,,,,,,
Data,11/21/2023,16:04:43;719,70,0,77.492188,85.017761,0.247822,0.247822,,,,,,
Data,11/21/2023,16:04:43;729,70,0,78.057274,85.017761,0.247822,0.247822,,,,,,
Data,11/21/2023,16:04:43;739,70,0,78.59639,85.017761,0.247822,0.247822,,,,,,
Data,11/21/2023,16:04:43;749,70,0,79.159836,85.017761,0.247822,0.247822,,,,,,
Data,11/21/2023,16:04:43;759,70,0,79.665283,85.017761,0.247822,0.247822,,,,,,
Data,11/21/2023,16:04:43;769,70,0,80.178894,85.017761,0.247822,0.247822,,,,,,
Data,11/21/2023,16:04:43;779,70,0,80.699997,85.017761,0.247822,0.247822,,,,,,
Data,11/21/2023,16:04:43;789,70,0,81.197189,85.017761,0.247822,0.247822,,,,,,
Data,11/21/2023,16:04:43;799,70,0,81.404533,85.032806,0.246924,0.246924,,,,,,
Data,11/21/2023,16:04:43;809,70,0,81.496346,85.032806,0.246924,0.246924,,,,,,
Data,11/21/2023,16:04:43;819,70,0,81.589638,85.032806,0.246924,0.246924,,,,,,
Data,11/21/2023,16:04:43;829,70,0,81.684296,85.032806,0.246924,0.246924,,,,,,
Data,11/21/2023,16:04:43;839,70,0,81.774605,85.032806,0.246924,0.246924,,,,,,
Data,11/21/2023,16:04:43;849,70,0,81.86898,85.032806,0.246924,0.246924,,,,,,
Data,11/21/2023,16:04:43;859,70,0,81.953644,85.032806,0.246924,0.246924,,,,,,
Data,11/21/2023,16:04:43;869,70,0,82.042343,85.032806,0.246924,0.246924,,,,,,
Data,11/21/2023,16:04:43;879,70,0,81.821739,85.032806,0.246924,0.246924,,,,,,
Data,11/21/2023,16:04:43;889,70,0,81.484993,85.032806,0.246924,0.246924,,,,,,
Data,11/21/2023,16:04:43;899,70,0,81.163704,85.04364,0.245642,0.245642,,,,,,
Data,11/21/2023,16:04:43;909,70,0,80.83773,85.04364,0.245642,0.245642,,,,,,
Data,11/21/2023,16:04:43;919,70,0,80.526726,85.04364,0.245642,0.245642,,,,,,
Data,11/21/2023,16:04:43;929,70,0,80.211182,85.04364,0.245642,0.245642,,,,,,
Data,11/21/2023,16:04:43;939,70,0,79.910118,85.04364,0.245642,0.245642,,,,,,
Data,11/21/2023,16:04:43;949,70,0,79.60466,85.04364,0.245642,0.245642,,,,,,
Data,11/21/2023,16:04:43;959,70,0,79.765526,85.04364,0.245642,0.245642,,,,,,
Data,11/21/2023,16:04:43;969,70,0,80.096092,85.04364,0.245642,0.245642,,,,,,
Data,11/21/2023,16:04:43;979,70,0,80.411476,85.04364,0.245642,0.245642,,,,,,
Data,11/21/2023,16:04:43;989,70,0,80.731468,85.04364,0.245642,0.245642,,,,,,
Data,11/21/2023,16:04:43;999,70,0,81.06514,85.057312,0.24363,0.24363,,,,,,
Data,11/21/2023,16:04:44;009,70,0,81.346527,85.057312,0.24363,0.24363,,,,,,
Data,11/21/2023,16:04:44;019,70,0,81.642059,85.057312,0.24363,0.24363,,,,,,
Data,11/21/2023,16:04:44;029,70,0,81.941917,85.057312,0.24363,0.24363,,,,,,
Data,11/21/2023,16:04:44;039,70,0,81.914749,85.057312,0.24363,0.24363,,,,,,
Data,11/21/2023,16:04:44;049,70,0,81.771309,85.057312,0.24363,0.24363,,,,,,
Data,11/21/2023,16:04:44;059,70,0,81.634445,85.057312,0.24363,0.24363,,,,,,
Data,11/21/2023,16:04:44;069,70,0,81.495583,85.057312,0.24363,0.24363,,,,,,
Data,11/21/2023,16:04:44;079,70,0,81.363091,85.057312,0.24363,0.24363,,,,,,
Data,11/21/2023,16:04:44;089,70,0,81.228661,85.057312,0.24363,0.24363,,,,,,
Data,11/21/2023,16:04:44;099,70,0,81.100418,85.067627,0.242434,0.242434,,,,,,
Data,11/21/2023,16:04:44;109,70,0,80.974205,85.067627,0.242434,0.242434,,,,,,
Data,11/21/2023,16:04:44;119,70,0,80.713692,85.067627,0.242434,0.242434,,,,,,
Data,11/21/2023,16:04:44;129,70,0,80.41362,85.067627,0.242434,0.242434,,,,,,
Data,11/21/2023,16:04:44;139,70,0,80.109161,85.067627,0.242434,0.242434,,,,,,
Data,11/21/2023,16:04:44;149,70,0,79.818687,85.067627,0.242434,0.242434,,,,,,
Data,11/21/2023,16:04:44;159,70,0,79.523964,85.067627,0.242434,0.242434,,,,,,
Data,11/21/2023,16:04:44;169,70,0,79.242775,85.067627,0.242434,0.242434,,,,,,
Data,11/21/2023,16:04:44;179,70,0,78.957474,85.067627,0.242434,0.242434,,,,,,
Data,11/21/2023,16:04:44;189,70,0,78.685287,85.067627,0.242434,0.242434,,,,,,
Data,11/21/2023,16:04:44;199,70,0,78.784576,85.072479,0.243105,0.243105,,,,,,
Data,11/21/2023,16:04:44;209,70,0,79.025299,85.072479,0.243105,0.243105,,,,,,
Data,11/21/2023,16:04:44;219,70,0,79.269577,85.072479,0.243105,0.243105,,,,,,
Data,11/21/2023,16:04:44;229,70,0,79.50264,85.072479,0.243105,0.243105,,,,,,
Data,11/21/2023,16:04:44;239,70,0,79.739098,85.072479,0.243105,0.243105,,,,,,
Data,11/21/2023,16:04:44;249,70,0,79.964691,85.072479,0.243105,0.243105,,,,,,
Data,11/21/2023,16:04:44;259,70,0,80.193596,85.072479,0.243105,0.243105,,,,,,
Data,11/21/2023,16:04:44;269,70,0,80.411972,85.072479,0.243105,0.243105,,,,,,
Data,11/21/2023,16:04:44;279,70,0,80.345428,85.072479,0.243105,0.243105,,,,,,
Data,11/21/2023,16:04:44;289,70,0,80.169907,85.072479,0.243105,0.243105,,,,,,
Data,11/21/2023,16:04:44;299,70,0,79.991814,85.08313,0.241812,0.241812,,,,,,
Data,11/21/2023,16:04:44;309,70,0,79.821907,85.08313,0.241812,0.241812,,,,,,
Data,11/21/2023,16:04:44;319,70,0,79.649521,85.08313,0.241812,0.241812,,,,,,
Data,11/21/2023,16:04:44;329,70,0,79.485054,85.08313,0.241812,0.241812,,,,,,
Data,11/21/2023,16:04:44;339,70,0,79.318192,85.08313,0.241812,0.241812,,,,,,
Data,11/21/2023,16:04:44;349,70,0,79.158974,85.08313,0.241812,0.241812,,,,,,
Data,11/21/2023,16:04:44;359,70,0,79.187134,85.08313,0.241812,0.241812,,,,,,
Data,11/21/2023,16:04:44;369,70,0,79.287758,85.08313,0.241812,0.241812,,,,,,
Data,11/21/2023,16:04:44;379,70,0,79.389877,85.08313,0.241812,0.241812,,,,,,
Data,11/21/2023,16:04:44;389,70,0,79.487289,85.08313,0.241812,0.241812,,,,,,
Data,11/21/2023,16:04:44;399,70,0,79.586136,85.096527,0.239167,0.239167,,,,,,
Data,11/21/2023,16:04:44;409,70,0,79.680428,85.096527,0.239167,0.239167,,,,,,
Data,11/21/2023,16:04:44;419,70,0,79.7761,85.096527,0.239167,0.239167,,,,,,
Data,11/21/2023,16:04:44;429,70,0,79.867378,85.096527,0.239167,0.239167,,,,,,
Data,11/21/2023,16:04:44;439,70,0,79.746414,85.096527,0.239167,0.239167,,,,,,
Data,11/21/2023,16:04:44;449,70,0,79.541794,85.096527,0.239167,0.239167,,,,,,
Data,11/21/2023,16:04:44;459,70,0,79.346581,85.096527,0.239167,0.239167,,,,,,
Data,11/21/2023,16:04:44;469,70,0,79.154457,85.096527,0.239167,0.239167,,,,,,
Data,11/21/2023,16:04:44;479,70,0,78.959526,85.096527,0.239167,0.239167,,,,,,
Data,11/21/2023,16:04:44;489,70,0,78.773544,85.096527,0.239167,0.239167,,,,,,
Data,11/21/2023,16:04:44;499,70,0,78.57917,85.098267,0.240554,0.240554,,,,,,
Data,11/21/2023,16:04:44;509,70,0,78.404808,85.098267,0.240554,0.240554,,,,,,
Data,11/21/2023,16:04:44;519,70,0,78.474594,85.098267,0.240554,0.240554,,,,,,
Data,11/21/2023,16:04:44;529,70,0,78.639351,85.098267,0.240554,0.240554,,,,,,
Data,11/21/2023,16:04:44;539,70,0,78.806526,85.098267,0.240554,0.240554,,,,,,
Data,11/21/2023,16:04:44;549,70,0,78.97094,85.098267,0.240554,0.240554,,,,,,
Data,11/21/2023,16:04:44;559,70,0,79.127823,85.098267,0.240554,0.240554,,,,,,
Data,11/21/2023,16:04:44;569,70,0,79.282204,85.098267,0.240554,0.240554,,,,,,
Data,11/21/2023,16:04:44;579,70,0,79.434143,85.098267,0.240554,0.240554,,,,,,
Data,11/21/2023,16:04:44;589,70,0,79.588303,85.098267,0.240554,0.240554,,,,,,
Data,11/21/2023,16:04:44;599,70,0,79.362579,85.113434,0.240201,0.240201,,,,,,
Data,11/21/2023,16:04:44;609,70,0,78.995644,85.113434,0.240201,0.240201,,,,,,
Data,11/21/2023,16:04:44;619,70,0,78.645561,85.113434,0.240201,0.240201,,,,,,
Data,11/21/2023,16:04:44;629,70,0,78.290359,85.113434,0.240201,0.240201,,,,,,
Data,11/21/2023,16:04:44;639,70,0,77.951485,85.113434,0.240201,0.240201,,,,,,
Data,11/21/2023,16:04:44;649,70,0,77.586983,85.113434,0.240201,0.240201,,,,,,
Data,11/21/2023,16:04:44;659,70,0,77.279594,85.113434,0.240201,0.240201,,,,,,
Data,11/21/2023,16:04:44;669,70,0,76.946754,85.113434,0.240201,0.240201,,,,,,
Data,11/21/2023,16:04:44;679,70,0,77.193817,85.113434,0.240201,0.240201,,,,,,
Data,11/21/2023,16:04:44;689,70,0,77.653389,85.113434,0.240201,0.240201,,,,,,
Data,11/21/2023,16:04:44;699,70,0,78.09185,85.12738,0.236481,0.236481,,,,,,
Data,11/21/2023,16:04:44;709,70,0,78.53672,85.12738,0.236481,0.236481,,,,,,
Data,11/21/2023,16:04:44;719,70,0,78.961166,85.12738,0.236481,0.236481,,,,,,
Data,11/21/2023,16:04:44;729,70,0,79.391808,85.12738,0.236481,0.236481,,,,,,
Data,11/21/2023,16:04:44;739,70,0,79.802673,85.12738,0.236481,0.236481,,,,,,
Data,11/21/2023,16:04:44;749,70,0,80.269608,85.12738,0.236481,0.236481,,,,,,
Data,11/21/2023,16:04:44;759,70,0,80.260345,85.12738,0.236481,0.236481,,,,,,
Data,11/21/2023,16:04:44;769,70,0,80.169693,85.12738,0.236481,0.236481,,,,,,
Data,11/21/2023,16:04:44;779,70,0,80.083199,85.12738,0.236481,0.236481,,,,,,
Data,11/21/2023,16:04:44;789,70,0,79.995453,85.12738,0.236481,0.236481,,,,,,
Data,11/21/2023,16:04:44;799,70,0,79.903954,85.123291,0.233881,0.233881,,,,,,
Data,11/21/2023,16:04:44;809,70,0,79.826782,85.123291,0.233881,0.233881,,,,,,
Data,11/21/2023,16:04:44;819,70,0,79.745728,85.123291,0.233881,0.233881,,,,,,
Data,11/21/2023,16:04:44;829,70,0,79.663506,85.123291,0.233881,0.233881,,,,,,
Data,11/21/2023,16:04:44;839,70,0,79.629982,85.123291,0.233881,0.233881,,,,,,
Data,11/21/2023,16:04:44;849,70,0,79.610504,85.123291,0.233881,0.233881,,,,,,
Data,11/21/2023,16:04:44;859,70,0,79.595993,85.123291,0.233881,0.233881,,,,,,
Data,11/21/2023,16:04:44;869,70,0,79.57917,85.123291,0.233881,0.233881,,,,,,
Data,11/21/2023,16:04:44;879,70,0,79.56311,85.123291,0.233881,0.233881,,,,,,
Data,11/21/2023,16:04:44;889,70,0,79.546814,85.123291,0.233881,0.233881,,,,,,
Data,11/21/2023,16:04:44;899,70,0,79.529823,85.125153,0.234072,0.234072,,,,,,
Data,11/21/2023,16:04:44;909,70,0,79.515488,85.125153,0.234072,0.234072,,,,,,
Data,11/21/2023,16:04:44;919,70,0,79.498657,85.125153,0.234072,0.234072,,,,,,
Data,11/21/2023,16:04:44;929,70,0,79.480919,85.125153,0.234072,0.234072,,,,,,
Data,11/21/2023,16:04:44;939,70,0,79.463989,85.125153,0.234072,0.234072,,,,,,
Data,11/21/2023,16:04:44;949,70,0,79.44577,85.125153,0.234072,0.234072,,,,,,
Data,11/21/2023,16:04:44;959,70,0,79.43042,85.125153,0.234072,0.234072,,,,,,
Data,11/21/2023,16:04:44;969,70,0,79.413795,85.125153,0.234072,0.234072,,,,,,
Data,11/21/2023,16:04:44;979,70,0,79.397942,85.125153,0.234072,0.234072,,,,,,
Data,11/21/2023,16:04:44;989,70,0,79.381859,85.125153,0.234072,0.234072,,,,,,
Data,11/21/2023,16:04:44;999,70,0,79.157928,85.134979,0.232459,0.232459,,,,,,
Data,11/21/2023,16:04:45;009,70,0,78.883583,85.134979,0.232459,0.232459,,,,,,
Data,11/21/2023,16:04:45;019,70,0,78.596169,85.134979,0.232459,0.232459,,,,,,
Data,11/21/2023,16:04:45;029,70,0,78.321953,85.134979,0.232459,0.232459,,,,,,
Data,11/21/2023,16:04:45;039,70,0,78.043739,85.134979,0.232459,0.232459,,,,,,
Data,11/21/2023,16:04:45;049,70,0,77.761841,85.134979,0.232459,0.232459,,,,,,
Data,11/21/2023,16:04:45;059,70,0,77.508965,85.134979,0.232459,0.232459,,,,,,
Data,11/21/2023,16:04:45;069,70,0,77.252014,85.134979,0.232459,0.232459,,,,,,
Data,11/21/2023,16:04:45;079,70,0,77.40654,85.134979,0.232459,0.232459,,,,,,
Data,11/21/2023,16:04:45;089,70,0,77.715431,85.134979,0.232459,0.232459,,,,,,
Data,11/21/2023,16:04:45;099,70,0,78.047676,85.141785,0.232455,0.232455,,,,,,
Data,11/21/2023,16:04:45;109,70,0,78.327866,85.141785,0.232455,0.232455,,,,,,
Data,11/21/2023,16:04:45;119,70,0,78.631248,85.141785,0.232455,0.232455,,,,,,
Data,11/21/2023,16:04:45;129,70,0,78.9207,85.141785,0.232455,0.232455,,,,,,
Data,11/21/2023,16:04:45;139,70,0,79.214378,85.141785,0.232455,0.232455,,,,,,
Data,11/21/2023,16:04:45;149,70,0,79.494583,85.141785,0.232455,0.232455,,,,,,
Data,11/21/2023,16:04:45;159,70,0,79.476868,85.141785,0.232455,0.232455,,,,,,
Data,11/21/2023,16:04:45;169,70,0,79.342514,85.141785,0.232455,0.232455,,,,,,
Data,11/21/2023,16:04:45;179,70,0,79.206192,85.141785,0.232455,0.232455,,,,,,
Data,11/21/2023,16:04:45;189,70,0,79.076126,85.141785,0.232455,0.232455,,,,,,
Data,11/21/2023,16:04:45;199,70,0,78.944168,85.143127,0.23244,0.23244,,,,,,
Data,11/21/2023,16:04:45;209,70,0,78.818268,85.143127,0.23244,0.23244,,,,,,
Data,11/21/2023,16:04:45;219,70,0,78.690529,85.143127,0.23244,0.23244,,,,,,
Data,11/21/2023,16:04:45;229,70,0,78.568642,85.143127,0.23244,0.23244,,,,,,
Data,11/21/2023,16:04:45;239,70,0,78.49807,85.143127,0.23244,0.23244,,,,,,
Data,11/21/2023,16:04:45;249,70,0,78.439957,85.143127,0.23244,0.23244,,,,,,
Data,11/21/2023,16:04:45;259,70,0,78.39389,85.143127,0.23244,0.23244,,,,,,
Data,11/21/2023,16:04:45;269,70,0,78.342278,85.143127,0.23244,0.23244,,,,,,
Data,11/21/2023,16:04:45;279,70,0,78.293037,85.143127,0.23244,0.23244,,,,,,
Data,11/21/2023,16:04:45;289,70,0,78.244576,85.143127,0.23244,0.23244,,,,,,
Data,11/21/2023,16:04:45;299,70,0,78.195404,85.158691,0.233624,0.233624,,,,,,
Data,11/21/2023,16:04:45;309,70,0,78.148491,85.158691,0.233624,0.233624,,,,,,
Data,11/21/2023,16:04:45;319,70,0,78.003029,85.158691,0.233624,0.233624,,,,,,
Data,11/21/2023,16:04:45;329,70,0,77.826172,85.158691,0.233624,0.233624,,,,,,
Data,11/21/2023,16:04:45;339,70,0,77.646736,85.158691,0.233624,0.233624,,,,,,
Data,11/21/2023,16:04:45;349,70,0,77.475525,85.158691,0.233624,0.233624,,,,,,
Data,11/21/2023,16:04:45;359,70,0,77.301826,85.158691,0.233624,0.233624,,,,,,
Data,11/21/2023,16:04:45;369,70,0,77.136093,85.158691,0.233624,0.233624,,,,,,
Data,11/21/2023,16:04:45;379,70,0,76.967911,85.158691,0.233624,0.233624,,,,,,
Data,11/21/2023,16:04:45;389,70,0,76.807472,85.158691,0.233624,0.233624,,,,,,
Data,11/21/2023,16:04:45;399,70,0,76.923546,85.167511,0.232448,0.232448,,,,,,
Data,11/21/2023,16:04:45;409,70,0,77.142715,85.167511,0.232448,0.232448,,,,,,
Data,11/21/2023,16:04:45;419,70,0,77.358406,85.167511,0.232448,0.232448,,,,,,
Data,11/21/2023,16:04:45;429,70,0,77.577248,85.167511,0.232448,0.232448,,,,,,
Data,11/21/2023,16:04:45;439,70,0,77.786041,85.167511,0.232448,0.232448,,,,,,
Data,11/21/2023,16:04:45;449,70,0,77.997887,85.167511,0.232448,0.232448,,,,,,
Data,11/21/2023,16:04:45;459,70,0,78.199997,85.167511,0.232448,0.232448,,,,,,
Data,11/21/2023,16:04:45;469,70,0,78.405067,85.167511,0.232448,0.232448,,,,,,
Data,11/21/2023,16:04:45;479,70,0,78.371445,85.167511,0.232448,0.232448,,,,,,
Data,11/21/2023,16:04:45;489,70,0,78.25251,85.167511,0.232448,0.232448,,,,,,
Data,11/21/2023,16:04:45;499,70,0,78.139046,85.169037,0.232406,0.232406,,,,,,
Data,11/21/2023,16:04:45;509,70,0,78.023918,85.169037,0.232406,0.232406,,,,,,
Data,11/21/2023,16:04:45;519,70,0,77.914085,85.169037,0.232406,0.232406,,,,,,
Data,11/21/2023,16:04:45;529,70,0,77.802635,85.169037,0.232406,0.232406,,,,,,
Data,11/21/2023,16:04:45;539,70,0,77.696312,85.169037,0.232406,0.232406,,,,,,
Data,11/21/2023,16:04:45;549,70,0,77.58844,85.169037,0.232406,0.232406,,,,,,
Data,11/21/2023,16:04:45;559,70,0,77.717468,85.169037,0.232406,0.232406,,,,,,
Data,11/21/2023,16:04:45;569,70,0,77.934181,85.169037,0.232406,0.232406,,,,,,
Data,11/21/2023,16:04:45;579,70,0,78.140945,85.169037,0.232406,0.232406,,,,,,
Data,11/21/2023,16:04:45;589,70,0,78.344429,85.169037,0.232406,0.232406,,,,,,
Data,11/21/2023,16:04:45;599,70,0,78.550888,85.179199,0.232332,0.232332,,,,,,
Data,11/21/2023,16:04:45;609,70,0,78.747864,85.179199,0.232332,0.232332,,,,,,
Data,11/21/2023,16:04:45;619,70,0,78.947716,85.179199,0.232332,0.232332,,,,,,
Data,11/21/2023,16:04:45;629,70,0,79.138397,85.179199,0.232332,0.232332,,,,,,
Data,11/21/2023,16:04:45;639,70,0,79.058723,85.179199,0.232332,0.232332,,,,,,
Data,11/21/2023,16:04:45;649,70,0,78.876503,85.179199,0.232332,0.232332,,,,,,
Data,11/21/2023,16:04:45;659,70,0,78.691605,85.179199,0.232332,0.232332,,,,,,
Data,11/21/2023,16:04:45;669,70,0,78.515205,85.179199,0.232332,0.232332,,,,,,
Data,11/21/2023,16:04:45;679,70,0,78.33622,85.179199,0.232332,0.232332,,,,,,
Data,11/21/2023,16:04:45;689,70,0,78.165466,85.179199,0.232332,0.232332,,,,,,
Data,11/21/2023,16:04:45;699,70,0,77.99221,85.190063,0.231437,0.231437,,,,,,
Data,11/21/2023,16:04:45;709,70,0,77.826897,85.190063,0.231437,0.231437,,,,,,
Data,11/21/2023,16:04:45;719,70,0,77.877953,85.190063,0.231437,0.231437,,,,,,
Data,11/21/2023,16:04:45;729,70,0,78.011719,85.190063,0.231437,0.231437,,,,,,
Data,11/21/2023,16:04:45;739,70,0,78.147446,85.190063,0.231437,0.231437,,,,,,
Data,11/21/2023,16:04:45;749,70,0,78.280952,85.190063,0.231437,0.231437,,,,,,
Data,11/21/2023,16:04:45;759,70,0,78.408318,85.190063,0.231437,0.231437,,,,,,
Data,11/21/2023,16:04:45;769,70,0,78.533669,85.190063,0.231437,0.231437,,,,,,
Data,11/21/2023,16:04:45;779,70,0,78.660843,85.190063,0.231437,0.231437,,,,,,
Data,11/21/2023,16:04:45;789,70,0,78.782181,85.190063,0.231437,0.231437,,,,,,
Data,11/21/2023,16:04:45;799,70,0,78.481697,85.19281,0.22924,0.22924,,,,,,
Data,11/21/2023,16:04:45;809,70,0,78.030273,85.19281,0.22924,0.22924,,,,,,
Data,11/21/2023,16:04:45;819,70,0,77.57225,85.19281,0.22924,0.22924,,,,,,
Data,11/21/2023,16:04:45;829,70,0,77.135262,85.19281,0.22924,0.22924,,,,,,
Data,11/21/2023,16:04:45;839,70,0,76.691879,85.19281,0.22924,0.22924,,,,,,
Data,11/21/2023,16:04:45;849,70,0,76.268875,85.19281,0.22924,0.22924,,,,,,
Data,11/21/2023,16:04:45;859,70,0,75.85257,85.19281,0.22924,0.22924,,,,,,
Data,11/21/2023,16:04:45;869,70,0,75.430191,85.19281,0.22924,0.22924,,,,,,
Data,11/21/2023,16:04:45;879,70,0,75.758362,85.19281,0.22924,0.22924,,,,,,
Data,11/21/2023,16:04:45;889,70,0,76.361809,85.19281,0.22924,0.22924,,,,,,
Data,11/21/2023,16:04:45;899,70,0,76.991043,85.208771,0.230542,0.230542,,,,,,
Data,11/21/2023,16:04:45;909,70,0,77.52169,85.208771,0.230542,0.230542,,,,,,
Data,11/21/2023,16:04:45;919,70,0,78.079002,85.208771,0.230542,0.230542,,,,,,
Data,11/21/2023,16:04:45;929,70,0,78.64447,85.208771,0.230542,0.230542,,,,,,
Data,11/21/2023,16:04:45;939,70,0,79.183968,85.208771,0.230542,0.230542,,,,,,
Data,11/21/2023,16:04:45;949,70,0,79.731346,85.208771,0.230542,0.230542,,,,,,
Data,11/21/2023,16:04:45;959,70,0,79.96244,85.208771,0.230542,0.230542,,,,,,
Data,11/21/2023,16:04:45;969,70,0,80.089241,85.208771,0.230542,0.230542,,,,,,
Data,11/21/2023,16:04:45;979,70,0,80.210213,85.208771,0.230542,0.230542,,,,,,
Data,11/21/2023,16:04:45;989,70,0,80.332932,85.208771,0.230542,0.230542,,,,,,
Data,11/21/2023,16:04:45;999,70,0,80.468147,85.228027,0.229737,0.229737,,,,,,
Data,11/21/2023,16:04:46;009,70,0,80.568817,85.228027,0.229737,0.229737,,,,,,
Data,11/21/2023,16:04:46;019,70,0,80.682167,85.228027,0.229737,0.229737,,,,,,
Data,11/21/2023,16:04:46;029,70,0,80.797165,85.228027,0.229737,0.229737,,,,,,
Data,11/21/2023,16:04:46;039,70,0,80.566536,85.228027,0.229737,0.229737,,,,,,
Data,11/21/2023,16:04:46;049,70,0,80.174187,85.228027,0.229737,0.229737,,,,,,
Data,11/21/2023,16:04:46;059,70,0,79.863228,85.228027,0.229737,0.229737,,,,,,
Data,11/21/2023,16:04:46;069,70,0,79.514824,85.228027,0.229737,0.229737,,,,,,
Data,11/21/2023,16:04:46;079,70,0,79.182426,85.228027,0.229737,0.229737,,,,,,
Data,11/21/2023,16:04:46;089,70,0,78.845139,85.228027,0.229737,0.229737,,,,,,
Data,11/21/2023,16:04:46;099,70,0,78.483505,85.23056,0.227967,0.227967,,,,,,
Data,11/21/2023,16:04:46;109,70,0,78.196884,85.23056,0.227967,0.227967,,,,,,
Data,11/21/2023,16:04:46;119,70,0,78.442535,85.23056,0.227967,0.227967,,,,,,
Data,11/21/2023,16:04:46;129,70,0,78.897903,85.23056,0.227967,0.227967,,,,,,
Data,11/21/2023,16:04:46;139,70,0,79.332359,85.23056,0.227967,0.227967,,,,,,
Data,11/21/2023,16:04:46;149,70,0,79.812874,85.23056,0.227967,0.227967,,,,,,
Data,11/21/2023,16:04:46;159,70,0,80.193718,85.23056,0.227967,0.227967,,,,,,
Data,11/21/2023,16:04:46;169,70,0,80.62043,85.23056,0.227967,0.227967,,,,,,
Data,11/21/2023,16:04:46;179,70,0,81.027534,85.23056,0.227967,0.227967,,,,,,
Data,11/21/2023,16:04:46;189,70,0,81.440598,85.23056,0.227967,0.227967,,,,,,
Data,11/21/2023,16:04:46;199,70,0,81.493843,85.231995,0.224619,0.224619,,,,,,
Data,11/21/2023,16:04:46;209,70,0,81.431458,85.231995,0.224619,0.224619,,,,,,
Data,11/21/2023,16:04:46;219,70,0,81.368065,85.231995,0.224619,0.224619,,,,,,
Data,11/21/2023,16:04:46;229,70,0,81.303749,85.231995,0.224619,0.224619,,,,,,
Data,11/21/2023,16:04:46;239,70,0,81.242378,85.231995,0.224619,0.224619,,,,,,
Data,11/21/2023,16:04:46;249,70,0,81.178246,85.231995,0.224619,0.224619,,,,,,
Data,11/21/2023,16:04:46;259,70,0,81.120712,85.231995,0.224619,0.224619,,,,,,
Data,11/21/2023,16:04:46;269,70,0,81.062248,85.231995,0.224619,0.224619,,,,,,
Data,11/21/2023,16:04:46;279,70,0,80.849854,85.231995,0.224619,0.224619,,,,,,
Data,11/21/2023,16:04:46;289,70,0,80.567474,85.231995,0.224619,0.224619,,,,,,
Data,11/21/2023,16:04:46;299,70,0,80.281364,85.244873,0.222463,0.222463,,,,,,
Data,11/21/2023,16:04:46;309,70,0,80.024712,85.244873,0.222463,0.222463,,,,,,
Data,11/21/2023,16:04:46;319,70,0,79.763924,85.244873,0.222463,0.222463,,,,,,
Data,11/21/2023,16:04:46;329,70,0,79.499321,85.244873,0.222463,0.222463,,,,,,
Data,11/21/2023,16:04:46;339,70,0,79.246864,85.244873,0.222463,0.222463,,,,,,
